return_id,order_item_id,request_date,days_since_purchase,receipt_flag,item_condition,return_reason,label
1452,8788,2025-01-18,46,0,tried-on,Too small,ineligible
1453,4271,2024-01-17,56,1,new,No reason,ineligible
1454,3151,2025-05-09,26,1,new,Defective,eligible
1455,10551,2025-07-03,20,1,new,Changed mind,eligible
1456,8818,2024-08-13,53,1,new,Changed mind,ineligible
1457,15538,2025-11-28,50,0,tried-on,Wrong item,ineligible
1458,5955,2025-02-11,22,1,worn,No reason,ineligible
1459,5391,2024-06-28,17,1,new,Too small,eligible
1460,5072,2023-11-29,7,1,new,Wrong item,eligible
1461,3418,2024-05-31,60,1,tried-on,No reason,ineligible
1462,12175,2025-03-13,43,1,damaged,Defective,ineligible
1463,11909,2024-11-02,30,1,tried-on,Wrong item,eligible
1464,10612,2025-05-13,23,1,new,Defective,eligible
1465,8284,2023-12-07,15,1,new,Wrong item,eligible
1466,6064,2025-11-29,32,0,tried-on,No reason,needs_review
1467,8607,2024-11-15,52,1,new,Changed mind,ineligible
1468,13134,2024-09-03,60,1,new,Too large,ineligible
1469,3765,2024-12-16,34,1,tried-on,Changed mind,eligible
1470,494,2025-03-06,44,1,new,Too small,eligible
1471,13310,2025-03-19,8,1,damaged,Changed mind,ineligible
1472,8961,2024-09-19,3,1,new,Too large,ineligible
1473,9355,2025-09-01,44,0,new,Wrong item,ineligible
1474,1481,2025-09-12,58,1,new,Too large,ineligible
1475,9299,2024-11-04,19,1,new,Too small,needs_review
1476,7277,2024-09-28,58,1,tried-on,No reason,ineligible
1477,6354,2024-05-05,58,1,damaged,Too large,ineligible
1478,8933,2025-06-12,23,1,new,Defective,eligible
1479,13071,2024-02-10,55,1,worn,Wrong item,ineligible
1480,13132,2025-12-20,59,0,tried-on,Too small,ineligible
1481,14397,2024-06-27,24,0,tried-on,No reason,needs_review
1482,2572,2024-08-04,33,1,tried-on,No reason,ineligible
1483,11010,2024-01-29,27,0,new,Defective,needs_review
1484,6240,2024-09-28,18,0,tried-on,Too large,needs_review
1485,4277,2025-04-28,33,0,new,Wrong item,needs_review
1486,11865,2024-09-26,33,0,worn,Defective,ineligible
1487,12040,2025-12-15,40,1,new,Too large,ineligible
1488,467,2024-04-02,5,1,new,Defective,eligible
1489,11811,2024-07-14,43,1,new,Too small,ineligible
1490,2844,2024-12-26,1,1,new,Defective,eligible
1491,10576,2025-07-14,25,1,new,Changed mind,eligible
1492,1461,2024-09-19,58,1,new,No reason,ineligible
1493,212,2025-02-27,6,1,tried-on,Too large,eligible
1494,14907,2025-08-07,20,1,tried-on,Changed mind,eligible
1495,8763,2024-06-14,12,1,tried-on,No reason,eligible
1496,10566,2025-05-06,15,1,worn,Too large,ineligible
1497,9666,2024-01-21,49,1,new,No reason,ineligible
1498,12502,2024-05-30,43,1,new,Wrong item,ineligible
1499,12133,2025-10-06,50,1,new,Too small,ineligible
1500,7228,2025-11-13,16,1,new,Defective,eligible
1501,7158,2025-05-11,24,1,new,Wrong item,eligible
1502,14772,2025-01-21,15,1,new,Wrong item,eligible
1503,852,2025-01-18,34,1,new,No reason,eligible
1504,7093,2024-07-09,52,1,new,No reason,ineligible
1505,8687,2025-08-14,30,1,tried-on,Too large,ineligible
1506,4486,2024-01-05,32,1,new,Changed mind,ineligible
1507,6890,2025-03-20,24,1,tried-on,Defective,eligible
1508,6184,2025-12-19,59,1,new,Too large,eligible
1509,10777,2025-09-06,17,1,worn,Changed mind,ineligible
1510,3331,2025-03-15,26,1,new,Changed mind,eligible
1511,9874,2024-03-04,38,1,tried-on,Too small,ineligible
1512,15044,2024-07-31,27,1,worn,Too small,ineligible
1513,2537,2024-06-08,31,1,new,Wrong item,needs_review
1514,14879,2024-02-29,44,1,tried-on,Too small,eligible
1515,4191,2025-11-30,43,1,new,No reason,ineligible
1516,14311,2025-10-27,56,1,new,Too large,eligible
1517,3628,2025-05-30,10,1,tried-on,No reason,eligible
1518,10972,2024-08-09,42,1,worn,Changed mind,ineligible
1519,890,2025-03-25,27,1,tried-on,No reason,eligible
1520,15670,2025-08-06,54,1,new,Too small,ineligible
1521,9345,2025-07-05,8,1,tried-on,Too small,eligible
1522,77,2024-01-30,43,1,new,Changed mind,ineligible
1523,4479,2024-06-17,59,1,new,Too large,ineligible
1524,2755,2024-03-13,22,1,new,Too large,eligible
1525,1859,2025-09-02,45,1,new,Too large,ineligible
1526,1950,2025-09-07,54,1,worn,Too small,ineligible
1527,1296,2025-05-19,30,0,tried-on,Too small,needs_review
1528,4788,2024-04-04,28,0,new,Wrong item,ineligible
1529,759,2025-03-27,0,1,tried-on,No reason,eligible
1530,4627,2025-11-28,56,1,new,Defective,eligible
1531,11882,2024-01-29,17,1,tried-on,Defective,eligible
1532,1546,2024-11-07,36,1,new,Too large,needs_review
1533,5136,2025-08-22,9,1,new,Defective,eligible
1534,8400,2025-03-02,26,1,new,Defective,eligible
1535,378,2024-05-19,33,0,new,Too small,needs_review
1536,8934,2024-09-04,34,1,new,Defective,ineligible
1537,14141,2024-12-07,53,1,new,Changed mind,ineligible
1538,219,2024-01-14,48,1,new,Too small,ineligible
1539,7489,2024-04-12,6,1,new,Too large,eligible
1540,10481,2025-05-30,26,1,new,Too large,ineligible
1541,10538,2024-10-14,1,1,new,Defective,eligible
1542,8692,2024-11-04,49,1,tried-on,Changed mind,ineligible
1543,15429,2025-12-15,57,1,new,Changed mind,ineligible
1544,14715,2024-12-18,22,0,new,Too large,needs_review
1545,2030,2025-01-05,56,1,worn,Too large,ineligible
1546,5221,2024-04-13,29,1,new,Too small,ineligible
1547,2145,2024-02-22,56,0,tried-on,No reason,ineligible
1548,13739,2024-01-11,20,1,new,Defective,eligible
1549,4042,2025-12-02,31,1,new,Wrong item,ineligible
1550,10220,2025-04-09,17,1,new,Changed mind,ineligible
1551,14880,2024-11-21,60,1,new,Too small,ineligible
1552,14020,2025-07-01,14,1,new,Defective,ineligible
1553,3710,2025-02-19,7,1,new,Too small,eligible
1554,14265,2025-05-31,20,1,new,Too large,eligible
1555,4334,2025-03-31,10,1,new,Too large,eligible
1556,2811,2024-08-15,34,1,worn,No reason,ineligible
1557,2141,2024-06-19,33,1,new,Too large,needs_review
1558,28,2025-05-07,7,1,new,Wrong item,eligible
1559,3186,2025-01-14,52,1,new,Too large,ineligible
1560,11948,2025-02-13,3,0,new,Wrong item,needs_review
1561,1478,2024-09-03,13,1,new,Changed mind,eligible
1562,5781,2025-06-05,33,1,new,Too small,needs_review
1563,1063,2025-02-08,42,1,new,Wrong item,ineligible
1564,74,2024-09-27,34,1,tried-on,Changed mind,needs_review
1565,12042,2025-10-31,40,1,tried-on,Too small,ineligible
1566,13910,2024-05-19,50,1,damaged,Too large,ineligible
1567,544,2024-09-17,16,1,new,No reason,needs_review
1568,5708,2024-05-10,49,1,new,Too large,ineligible
1569,1738,2024-08-12,50,1,tried-on,Wrong item,ineligible
1570,11275,2024-05-03,60,1,new,Too large,ineligible
1571,9902,2025-01-31,30,0,damaged,No reason,ineligible
1572,1094,2024-09-27,41,1,worn,No reason,ineligible
1573,13291,2024-11-11,50,1,tried-on,Changed mind,eligible
1574,12442,2025-02-15,11,0,tried-on,Defective,ineligible
1575,6005,2025-04-26,56,1,new,Wrong item,ineligible
1576,12000,2025-04-19,21,1,new,Too small,eligible
1577,12862,2025-11-13,56,1,tried-on,Too small,ineligible
1578,10377,2025-03-17,50,1,new,Too small,ineligible
1579,7193,2025-06-13,28,1,new,Too large,eligible
1580,3872,2023-12-18,27,1,worn,Too large,ineligible
1581,3828,2024-02-06,11,0,new,Too large,needs_review
1582,9651,2024-03-12,56,0,new,Changed mind,ineligible
1583,1358,2024-08-07,23,1,worn,No reason,ineligible
1584,3913,2024-11-30,21,1,tried-on,Wrong item,eligible
1585,8258,2025-02-02,49,1,tried-on,Wrong item,ineligible
1586,14266,2025-06-17,37,1,new,Too large,needs_review
1587,12406,2024-01-24,33,1,new,Changed mind,ineligible
1588,11295,2025-07-15,11,1,new,Changed mind,eligible
1589,13135,2024-08-14,40,1,new,Changed mind,ineligible
1590,6501,2025-07-12,5,1,tried-on,Changed mind,ineligible
1591,12577,2024-05-10,13,0,tried-on,No reason,needs_review
1592,7436,2024-12-30,38,1,damaged,Defective,ineligible
1593,1984,2024-06-03,29,1,new,Too large,ineligible
1594,3085,2025-05-25,54,1,new,Defective,ineligible
1595,6687,2025-07-23,14,1,new,Too small,eligible
1596,3647,2025-06-17,3,1,tried-on,Too small,eligible
1597,3396,2024-03-22,9,1,tried-on,Defective,eligible
1598,12442,2025-03-06,30,1,new,Too small,ineligible
1599,2513,2025-05-08,58,1,tried-on,Defective,ineligible
1600,2615,2024-11-09,2,1,new,Defective,ineligible
1601,11458,2024-06-28,58,1,tried-on,Changed mind,eligible
1602,8511,2025-07-01,53,1,new,Changed mind,ineligible
1603,3745,2024-04-01,47,1,tried-on,Too large,ineligible
1604,15868,2025-04-20,51,1,new,Wrong item,ineligible
1605,13086,2024-12-11,36,1,new,Changed mind,ineligible
1606,13813,2024-05-01,42,1,new,Too large,ineligible
1607,6216,2024-11-11,5,1,worn,Defective,ineligible
1608,2495,2024-09-04,50,1,damaged,Defective,ineligible
1609,5701,2025-04-17,54,0,tried-on,No reason,ineligible
1610,13333,2024-07-17,25,1,new,No reason,eligible
1611,4541,2024-11-02,47,1,new,Too large,ineligible
1612,322,2025-08-12,49,1,new,Too small,ineligible
1613,5056,2025-02-05,34,1,tried-on,Too large,needs_review
1614,8287,2025-02-06,41,1,tried-on,Too small,ineligible
1615,15773,2025-09-14,22,1,new,No reason,eligible
1616,10560,2024-07-15,28,1,new,Too small,ineligible
1617,3427,2025-01-12,16,1,new,Too large,eligible
1618,13993,2025-08-30,16,1,worn,Defective,ineligible
1619,6718,2024-04-06,54,0,tried-on,Too small,needs_review
1620,1079,2025-11-28,49,1,damaged,Defective,ineligible
1621,11749,2023-12-31,16,1,new,Defective,eligible
1622,12514,2024-08-17,10,1,new,No reason,eligible
1623,6282,2025-06-19,27,1,new,Too small,ineligible
1624,13020,2025-01-23,13,1,new,Defective,ineligible
1625,7779,2025-07-30,23,1,new,Too small,ineligible
1626,2560,2025-10-11,29,1,new,No reason,eligible
1627,10445,2025-07-04,22,1,damaged,Too large,ineligible
1628,6530,2024-04-05,43,1,new,Wrong item,ineligible
1629,4338,2024-05-19,31,1,worn,Too large,ineligible
1630,71,2024-10-02,36,1,new,No reason,needs_review
1631,5877,2024-02-04,39,1,new,Wrong item,ineligible
1632,3829,2024-03-16,50,1,new,Defective,ineligible
1633,12858,2024-07-08,7,1,new,Too large,eligible
1634,4257,2024-03-18,37,1,new,Changed mind,needs_review
1635,1229,2023-12-08,3,1,tried-on,No reason,eligible
1636,11446,2025-07-14,5,1,damaged,Too large,ineligible
1637,12114,2025-05-06,20,0,damaged,No reason,ineligible
1638,10382,2024-05-24,35,1,tried-on,Too small,needs_review
1639,1158,2024-06-15,48,1,tried-on,Defective,eligible
1640,12261,2025-12-02,38,1,worn,Too large,ineligible
1641,11323,2025-10-09,48,1,damaged,Defective,ineligible
1642,15360,2025-10-05,49,1,new,Too small,ineligible
1643,14770,2024-06-21,49,1,tried-on,Changed mind,ineligible
1644,344,2025-05-07,13,1,worn,Wrong item,ineligible
1645,11673,2024-06-21,39,1,new,Too small,ineligible
1646,1983,2025-09-04,3,1,tried-on,Wrong item,eligible
1647,13542,2025-04-16,27,1,new,Too small,ineligible
1648,13070,2024-01-22,36,1,new,Too large,needs_review
1649,15786,2024-10-17,12,1,worn,Defective,ineligible
1650,103,2024-09-21,51,0,new,Defective,ineligible
1651,15444,2024-12-12,13,1,new,Too small,eligible
1652,4298,2024-03-07,2,1,new,Too small,eligible
1653,15437,2024-01-10,25,1,new,Wrong item,ineligible
1654,8528,2025-08-28,48,1,new,Too small,ineligible
1655,9050,2025-06-14,38,1,new,Changed mind,ineligible
1656,4427,2024-12-12,55,1,tried-on,Wrong item,ineligible
1657,7036,2024-07-10,10,1,new,Too large,eligible
1658,15325,2025-04-14,11,0,new,Changed mind,needs_review
1659,3807,2024-03-08,41,0,tried-on,Changed mind,ineligible
1660,12055,2025-07-11,5,1,new,Wrong item,eligible
1661,13855,2025-03-30,55,1,new,Wrong item,ineligible
1662,9857,2024-01-30,22,1,new,Too small,eligible
1663,518,2024-10-04,5,1,worn,Defective,ineligible
1664,11601,2025-11-01,40,0,tried-on,Too small,ineligible
1665,9858,2024-01-16,8,1,new,Defective,eligible
1666,4807,2025-09-06,34,1,worn,No reason,ineligible
1667,437,2024-12-12,56,1,worn,No reason,ineligible
1668,5642,2025-01-03,60,1,new,Changed mind,ineligible
1669,4062,2024-10-28,46,1,tried-on,Too large,ineligible
1670,8327,2025-09-15,47,1,tried-on,Too large,ineligible
1671,2555,2025-07-19,37,1,damaged,Too small,ineligible
1672,12137,2025-10-05,17,1,new,Too large,eligible
1673,536,2025-07-17,31,1,new,Wrong item,ineligible
1674,9611,2024-12-15,7,1,new,Too large,eligible
1675,9807,2025-06-01,13,1,new,Wrong item,eligible
1676,4766,2025-09-24,3,1,new,Too large,eligible
1677,13118,2024-02-15,39,1,tried-on,Too small,ineligible
1678,7371,2025-03-08,55,1,new,Changed mind,ineligible
1679,313,2024-06-19,6,1,tried-on,Too small,eligible
1680,4740,2024-07-08,24,1,new,Defective,eligible
1681,2760,2024-03-18,52,1,new,Too small,ineligible
1682,862,2024-09-10,46,1,new,Defective,ineligible
1683,7120,2025-05-04,4,1,tried-on,Too small,eligible
1684,6333,2025-06-13,20,1,new,Too small,eligible
1685,8601,2025-06-20,33,1,tried-on,Defective,needs_review
1686,1789,2025-06-18,16,1,new,No reason,eligible
1687,7572,2024-11-03,36,1,tried-on,No reason,eligible
1688,4953,2025-02-21,44,1,new,Too small,ineligible
1689,1786,2025-02-28,38,1,worn,Too small,ineligible
1690,2849,2025-06-09,45,1,new,Too large,ineligible
1691,14759,2024-12-25,32,1,new,No reason,ineligible
1692,5415,2024-09-21,8,1,new,No reason,eligible
1693,14496,2024-02-01,26,1,new,No reason,eligible
1694,3817,2025-10-11,26,0,new,Wrong item,needs_review
1695,13223,2024-02-27,24,1,tried-on,Defective,ineligible
1696,276,2024-03-08,13,1,tried-on,No reason,eligible
1697,7074,2024-05-11,56,1,new,Too large,eligible
1698,3515,2023-12-27,44,1,tried-on,Defective,ineligible
1699,14862,2024-05-29,44,1,tried-on,Too small,ineligible
1700,8141,2025-11-04,31,1,new,Too small,eligible
1701,9035,2025-10-23,59,1,tried-on,Defective,ineligible
1702,1020,2024-03-22,20,1,new,No reason,needs_review
1703,11154,2025-08-23,47,0,new,No reason,needs_review
1704,3356,2025-07-16,56,1,new,Wrong item,ineligible
1705,2564,2024-06-12,21,1,new,Defective,eligible
1706,7817,2025-11-21,19,1,new,Wrong item,needs_review
1707,4681,2025-09-20,15,1,new,Changed mind,eligible
1708,6303,2024-01-09,34,1,new,Defective,ineligible
1709,13850,2025-06-30,26,1,tried-on,No reason,eligible
1710,12305,2024-04-10,58,1,new,Wrong item,eligible
1711,11554,2024-04-21,53,1,tried-on,Defective,ineligible
1712,2744,2024-05-07,59,1,new,Too small,ineligible
1713,10795,2024-02-21,56,1,tried-on,Too large,ineligible
1714,14189,2025-04-13,5,1,new,Wrong item,eligible
1715,4330,2024-10-17,22,1,new,Too small,eligible
1716,14267,2025-11-24,33,1,worn,No reason,ineligible
1717,13152,2025-10-06,42,1,new,Too small,ineligible
1718,13019,2024-03-05,59,1,new,Wrong item,ineligible
1719,11681,2025-09-26,43,1,new,Changed mind,ineligible
1720,14285,2025-06-05,31,1,new,Too small,needs_review
1721,13388,2025-01-07,22,1,new,Changed mind,eligible
1722,9338,2024-03-08,15,1,tried-on,Wrong item,eligible
1723,12685,2025-11-21,58,1,tried-on,No reason,ineligible
1724,2757,2024-12-05,32,1,new,Defective,needs_review
1725,7266,2024-08-09,21,1,new,Defective,needs_review
1726,467,2024-04-14,17,1,new,Too small,eligible
1727,3637,2025-07-25,31,1,worn,Defective,ineligible
1728,4223,2025-04-11,42,1,worn,Too large,ineligible
1729,4271,2023-12-26,34,0,tried-on,No reason,needs_review
1730,7529,2024-05-31,14,1,new,Wrong item,eligible
1731,4301,2024-07-18,57,1,damaged,No reason,ineligible
1732,11563,2024-02-07,32,1,worn,Changed mind,ineligible
1733,1152,2024-06-01,14,1,new,No reason,eligible
1734,321,2024-06-08,58,1,new,Changed mind,ineligible
1735,10816,2024-04-22,56,0,tried-on,Too small,ineligible
1736,5516,2024-09-02,2,1,new,No reason,eligible
1737,12952,2025-11-03,13,1,tried-on,Wrong item,eligible
1738,7131,2025-10-31,60,1,new,Too small,ineligible
1739,6792,2025-06-16,60,1,worn,Too large,ineligible
1740,12364,2023-12-16,23,1,new,No reason,eligible
1741,7073,2024-08-12,33,1,tried-on,Changed mind,needs_review
1742,3789,2025-01-17,22,1,new,Wrong item,eligible
1743,14516,2023-12-19,16,1,new,Changed mind,eligible
1744,14549,2024-09-10,41,1,new,No reason,eligible
1745,13155,2024-08-31,48,0,tried-on,Too small,ineligible
1746,9500,2024-05-01,34,1,new,No reason,needs_review
1747,10789,2025-10-04,49,0,tried-on,Too large,ineligible
1748,13543,2024-09-19,21,0,tried-on,Too large,needs_review
1749,6169,2025-05-15,27,1,new,Wrong item,eligible
1750,11206,2025-09-27,55,1,worn,Too small,ineligible
1751,5951,2025-02-26,56,1,new,Too large,ineligible
1752,4864,2025-05-09,0,1,worn,Defective,ineligible
1753,9301,2025-03-10,47,1,worn,Too small,ineligible
1754,14355,2024-03-22,3,1,new,Too large,eligible
1755,7806,2025-01-01,2,1,new,Changed mind,eligible
1756,14866,2025-07-30,6,1,new,Defective,eligible
1757,7410,2024-09-02,60,1,damaged,Too large,ineligible
1758,13816,2025-03-17,4,0,tried-on,Too large,needs_review
1759,15709,2024-03-23,36,1,new,Too small,needs_review
1760,15891,2025-10-21,25,1,new,Too large,ineligible
1761,5764,2025-01-24,40,1,new,Changed mind,ineligible
1762,13824,2024-01-06,58,0,new,Too large,ineligible
1763,3630,2025-06-22,33,1,new,Too small,eligible
1764,13546,2024-06-06,27,1,new,Wrong item,ineligible
1765,10296,2025-05-02,19,0,new,Changed mind,needs_review
1766,13829,2025-02-08,28,1,new,Wrong item,eligible
1767,11090,2025-09-30,58,1,new,Wrong item,ineligible
1768,4097,2025-08-23,29,1,worn,Too small,ineligible
1769,2725,2025-02-22,34,1,worn,Too large,ineligible
1770,3584,2024-06-15,58,1,new,Too large,ineligible
1771,15487,2025-10-15,12,1,tried-on,Too small,eligible
1772,8894,2025-12-21,60,1,new,Too small,ineligible
1773,5797,2025-03-23,44,1,tried-on,No reason,ineligible
1774,6611,2024-03-21,33,0,new,Wrong item,needs_review
1775,14826,2025-05-09,31,1,new,Defective,needs_review
1776,2835,2024-03-02,31,0,new,Wrong item,needs_review
1777,11629,2023-11-24,0,1,new,Changed mind,eligible
1778,6467,2024-12-30,13,1,tried-on,No reason,eligible
1779,13859,2025-11-29,40,1,new,Too small,ineligible
1780,11092,2023-12-30,34,1,new,Too small,needs_review
1781,15438,2025-01-10,7,1,new,Wrong item,eligible
1782,12975,2024-12-10,11,1,tried-on,Changed mind,ineligible
1783,770,2024-06-06,43,1,new,No reason,ineligible
1784,55,2024-09-18,5,1,new,Defective,eligible
1785,4485,2023-12-17,13,1,tried-on,Changed mind,eligible
1786,4957,2025-03-26,30,1,new,Too small,eligible
1787,10738,2025-05-05,18,1,tried-on,No reason,eligible
1788,14555,2025-07-15,29,1,new,Changed mind,eligible
1789,8465,2025-11-06,35,0,new,No reason,needs_review
1790,9902,2025-01-21,20,1,new,Too small,eligible
1791,13096,2024-06-05,24,1,tried-on,Too large,eligible
1792,6298,2025-09-04,19,1,new,Defective,ineligible
1793,4598,2025-01-24,36,1,new,Too small,needs_review
1794,9047,2025-01-28,49,1,new,Changed mind,eligible
1795,6763,2024-09-26,28,1,new,Too small,eligible
1796,13751,2025-10-20,60,1,new,Changed mind,ineligible
1797,977,2024-05-23,12,1,new,Defective,eligible
1798,1449,2025-03-17,17,0,worn,No reason,ineligible
1799,1255,2024-04-04,31,1,new,Changed mind,needs_review
1800,11081,2024-09-11,53,1,worn,Defective,ineligible
1801,4989,2025-09-15,36,1,new,Wrong item,needs_review
1802,13324,2024-12-27,42,1,worn,Too large,ineligible
1803,8989,2024-04-03,57,1,worn,No reason,ineligible
1804,170,2025-01-27,38,1,damaged,Too small,ineligible
1805,14404,2024-01-09,28,1,new,Defective,ineligible
1806,2683,2024-07-01,21,1,new,Wrong item,eligible
1807,8409,2024-12-04,40,1,tried-on,Too small,ineligible
1808,8755,2025-04-08,16,1,new,Changed mind,eligible
1809,9327,2024-05-19,1,1,tried-on,No reason,eligible
1810,8458,2024-01-30,46,1,tried-on,Changed mind,ineligible
1811,6038,2024-09-28,38,1,new,Too large,ineligible
1812,8063,2024-01-10,4,1,new,No reason,ineligible
1813,4407,2025-09-27,4,1,new,Too small,eligible
1814,6675,2025-07-29,25,1,tried-on,Defective,ineligible
1815,870,2025-12-12,34,1,tried-on,Wrong item,ineligible
1816,12090,2025-01-22,19,1,worn,Wrong item,ineligible
1817,11000,2024-08-19,29,1,new,Too small,eligible
1818,2998,2025-04-13,47,1,worn,Wrong item,ineligible
1819,2225,2025-06-20,36,1,tried-on,No reason,ineligible
1820,2808,2025-05-26,31,1,new,Changed mind,needs_review
1821,3127,2024-04-25,47,0,new,Too large,ineligible
1822,5102,2024-05-30,2,1,damaged,Changed mind,ineligible
1823,9052,2025-11-07,46,1,tried-on,No reason,ineligible
