order_id,customer_id,order_date,channel,payment_method,total_value
2574,665,2024-09-01,online,applepay,55.87
2575,517,2023-12-14,store,card,2935.49
2576,19,2025-08-13,store,card,229.98
2577,913,2023-12-04,online,paypal,178.56
2578,716,2024-02-25,store,applepay,65.25
2579,1382,2025-02-10,online,applepay,3213.78
2580,1477,2023-11-10,online,card,1598.92
2581,292,2025-10-13,store,card,3166.57
2582,1490,2025-06-03,online,paypal,40.97
2583,875,2025-10-17,store,applepay,165.52
2584,245,2024-12-27,store,applepay,99.22
2585,394,2025-03-29,online,paypal,10.0
2586,187,2023-12-30,store,card,55.79
2587,690,2024-07-26,online,paypal,59.22
2588,1101,2023-11-15,online,applepay,110.3
2589,935,2025-06-15,online,paypal,3346.98
2590,512,2024-02-28,store,applepay,928.97
2591,971,2025-01-25,store,giftcard,511.34
2592,1177,2025-02-08,store,giftcard,233.77
2593,1113,2024-12-24,store,card,953.54
2594,599,2023-11-24,online,card,1457.7
2595,816,2025-07-25,store,applepay,61.8
2596,1498,2024-12-02,store,paypal,169.12
2597,1007,2025-02-18,store,applepay,6313.6
2598,1424,2025-05-02,online,paypal,1177.82
2599,349,2024-04-05,store,applepay,126.24
2600,906,2023-11-30,store,card,4456.14
2601,795,2025-07-11,store,applepay,309.54
2602,949,2025-07-23,store,paypal,103.58
2603,11,2024-02-19,store,paypal,31.72
2604,1474,2025-01-23,online,card,155.69
2605,526,2024-01-31,store,giftcard,82.78
2606,1482,2025-01-12,online,applepay,1532.54
2607,633,2025-04-06,store,applepay,7937.82
2608,711,2025-05-03,online,giftcard,921.03
2609,547,2024-12-28,store,card,18.22
2610,259,2025-01-27,store,paypal,61.73
2611,125,2024-10-29,online,applepay,48.53
2612,733,2024-08-30,online,paypal,37.67
2613,387,2023-12-05,online,card,265.1
2614,254,2025-06-05,online,applepay,600.72
2615,937,2024-11-14,online,paypal,2692.78
2616,396,2024-11-19,online,card,76.63
2617,155,2024-11-03,store,card,157.92
2618,198,2025-01-06,online,giftcard,114.17
2619,1109,2025-07-31,store,card,24.02
2620,189,2025-05-16,store,giftcard,1333.36
2621,1389,2023-11-17,online,giftcard,39.94
2622,1360,2024-03-26,store,applepay,340.06
2623,1179,2024-03-15,online,giftcard,1158.34
2624,958,2025-01-23,store,giftcard,39.63
2625,759,2024-02-14,online,paypal,112.62
2626,1073,2024-07-19,online,applepay,132.41
2627,301,2025-10-27,store,giftcard,108.94
2628,22,2023-11-12,store,applepay,72.01
2629,402,2023-11-23,online,card,48.87
2630,663,2024-12-29,online,card,17747.96
2631,1007,2025-09-15,store,card,1059.72
2632,234,2024-05-08,online,card,925.3
2633,1363,2025-08-20,store,card,657.17
2634,65,2025-01-14,online,card,214.85
2635,47,2024-11-27,store,paypal,4600.76
2636,98,2025-08-23,store,applepay,184.99
2637,1411,2025-10-20,online,applepay,113.59
2638,1211,2024-04-06,online,card,20.0
2639,796,2024-11-19,store,giftcard,169.49
2640,1410,2024-04-22,store,paypal,43.4
2641,2,2025-07-29,online,applepay,111.9
2642,1411,2023-12-03,online,applepay,201.32
2643,1054,2024-11-06,store,giftcard,1998.65
2644,516,2025-07-27,online,card,276.72
2645,480,2024-01-30,store,card,3996.92
2646,1013,2024-07-03,store,paypal,50.63
2647,258,2025-10-13,store,card,119.11
2648,636,2024-11-28,store,paypal,56.36
2649,387,2024-02-04,store,giftcard,1841.51
2650,918,2023-11-30,store,applepay,132.7
2651,136,2024-05-12,store,card,200.55
2652,249,2025-09-20,store,card,219.46
2653,302,2024-10-17,store,card,91.51
2654,682,2025-08-16,online,paypal,573.38
2655,88,2023-11-17,online,paypal,263.22
2656,1439,2024-12-05,store,giftcard,205.95
2657,1042,2025-03-23,store,applepay,66.07
2658,1050,2024-08-14,online,giftcard,219.34
2659,242,2024-11-19,online,applepay,144.47
2660,50,2024-05-10,online,applepay,5993.61
2661,797,2025-02-27,online,card,146.21
2662,637,2025-02-18,store,applepay,114.51
2663,698,2025-10-09,online,paypal,78.02
2664,563,2025-05-10,online,applepay,530.87
2665,42,2024-04-09,online,paypal,2576.36
2666,1388,2025-01-20,store,applepay,269.17
2667,299,2024-12-31,online,card,10362.77
2668,1481,2025-05-03,online,giftcard,709.01
2669,440,2025-04-11,store,giftcard,93.63
2670,493,2024-04-18,store,applepay,187.96
2671,488,2025-10-05,store,card,242.35
2672,1429,2025-08-23,online,paypal,178.08
2673,43,2024-11-01,online,applepay,3024.88
2674,570,2025-07-24,store,applepay,107.71
2675,263,2025-02-14,online,paypal,43.08
2676,113,2024-08-01,store,card,2616.34
2677,375,2024-06-09,store,card,1609.24
2678,21,2025-08-04,store,applepay,49.63
2679,1105,2024-08-31,store,card,838.7
2680,1299,2025-07-06,store,paypal,8516.87
2681,144,2024-01-27,online,card,120.21
2682,945,2023-11-14,online,applepay,26.74
2683,490,2025-07-20,online,paypal,71.09
2684,7,2024-07-15,store,paypal,97.13
2685,285,2025-11-03,store,applepay,3236.41
2686,65,2023-12-16,store,giftcard,146.27
2687,280,2025-06-13,store,paypal,221.92
2688,926,2024-09-11,online,applepay,75.62
2689,1497,2024-11-16,store,applepay,38.7
2690,606,2024-11-19,online,giftcard,16.13
2691,1351,2025-03-12,online,giftcard,14.7
2692,874,2025-04-18,store,paypal,274.56
2693,868,2025-06-25,store,giftcard,34.48
2694,1379,2025-08-15,online,card,171.59
2695,551,2024-03-13,store,card,858.91
2696,1003,2024-01-28,online,paypal,1365.29
2697,145,2025-11-04,online,giftcard,98.9
2698,1022,2025-06-19,store,paypal,7060.98
2699,1178,2024-08-10,online,paypal,113.68
2700,810,2024-01-11,store,giftcard,3085.49
2701,1233,2025-02-03,store,applepay,150.3
2702,1087,2024-02-24,store,paypal,1296.76
2703,447,2025-04-08,store,applepay,147.28
2704,66,2025-06-04,online,paypal,7963.91
2705,92,2025-04-11,online,applepay,24.82
2706,1289,2024-10-30,store,paypal,520.55
2707,6,2025-07-07,online,card,1886.03
2708,853,2024-06-11,store,applepay,162.0
2709,455,2025-03-18,online,paypal,53.61
2710,646,2024-12-19,online,applepay,1750.55
2711,868,2025-06-25,online,applepay,25.61
2712,470,2024-09-15,store,card,105.17
2713,436,2025-08-08,online,applepay,244.18
2714,549,2025-09-16,online,applepay,75.62
2715,1293,2025-02-10,store,applepay,214.14
2716,474,2024-12-01,online,paypal,123.51
2717,893,2024-04-13,store,applepay,13.92
2718,376,2025-04-24,online,paypal,130.69
2719,1104,2024-12-26,online,applepay,6720.18
2720,162,2024-09-13,online,applepay,158.42
2721,1196,2025-09-24,store,applepay,3443.66
2722,1288,2024-02-23,online,applepay,6724.82
2723,1158,2025-05-02,store,applepay,171.0
2724,806,2025-06-28,store,giftcard,230.0
2725,662,2025-06-04,online,paypal,9625.16
2726,497,2023-12-19,store,giftcard,69.49
2727,343,2025-06-12,store,card,62.96
2728,1290,2025-05-29,online,giftcard,24.87
2729,484,2025-01-23,online,applepay,1671.74
2730,250,2025-05-03,store,applepay,4348.99
2731,508,2024-05-23,online,paypal,1635.88
2732,1036,2024-03-23,online,giftcard,59.88
2733,1163,2024-01-20,store,paypal,3814.6
2734,1300,2024-03-14,online,card,61.66
2735,626,2024-01-09,online,card,91.84
2736,564,2023-11-12,online,applepay,30.0
2737,153,2025-03-15,online,applepay,33.27
2738,56,2025-01-23,store,giftcard,216.42
2739,440,2025-02-05,store,giftcard,1823.52
2740,1211,2025-04-04,online,applepay,782.44
2741,1014,2025-05-31,online,giftcard,164.36
2742,746,2025-07-19,online,card,82.69
2743,64,2024-10-07,store,giftcard,106.98
2744,1413,2025-05-24,store,applepay,121.68
2745,1257,2023-11-19,online,card,253.12
2746,1117,2025-05-12,online,giftcard,5748.08
2747,1458,2023-12-29,online,card,116.74
2748,473,2025-03-02,store,card,60.24
2749,1475,2024-02-19,online,paypal,132.1
2750,52,2024-02-09,store,paypal,3354.98
2751,706,2025-05-27,online,card,3377.34
2752,930,2024-01-28,online,paypal,37.46
2753,587,2024-06-11,online,card,128.98
2754,576,2024-04-05,online,paypal,266.8
2755,329,2024-08-30,online,card,10.0
2756,162,2025-08-29,store,applepay,118.56
2757,1075,2024-07-21,online,card,87.02
2758,1085,2025-04-15,online,card,3903.73
2759,958,2025-02-12,store,applepay,3514.97
2760,129,2025-08-20,online,applepay,159.41
2761,1316,2025-09-05,store,card,285.72
2762,616,2025-02-03,store,paypal,220.65
2763,241,2025-05-12,store,applepay,114.66
2764,43,2025-09-17,online,applepay,568.33
2765,394,2024-05-07,store,card,59.54
2766,232,2024-01-04,online,paypal,81.57
2767,235,2024-04-07,store,giftcard,34.97
2768,1363,2024-11-19,store,paypal,53.63
2769,441,2024-08-31,store,giftcard,163.41
2770,643,2025-07-04,store,card,18.31
2771,1115,2025-10-09,online,applepay,1255.99
2772,1416,2024-07-12,store,applepay,158.42
2773,374,2025-03-11,online,applepay,255.67
2774,1480,2025-09-30,store,giftcard,1138.78
2775,264,2025-06-13,online,card,29.68
2776,16,2024-08-19,online,applepay,146.56
2777,1020,2025-02-17,online,giftcard,715.26
2778,1246,2024-07-12,online,paypal,40.65
2779,1391,2025-04-01,online,applepay,131.29
2780,645,2023-11-25,online,applepay,66.03
2781,185,2025-10-01,store,giftcard,89.86
2782,1277,2025-02-19,online,applepay,2434.6
2783,1454,2025-03-27,online,applepay,72.81
2784,80,2024-05-24,online,applepay,4782.81
2785,1300,2025-04-12,store,applepay,401.76
2786,1271,2025-03-18,online,applepay,104.01
2787,149,2025-05-26,online,applepay,2072.59
2788,1047,2025-05-01,store,giftcard,1750.56
2789,1200,2024-08-06,store,applepay,4916.38
2790,1259,2024-05-12,store,paypal,98.66
2791,791,2025-07-15,online,applepay,57.13
2792,974,2025-04-03,online,paypal,201.15
2793,262,2024-02-08,online,paypal,14.06
2794,997,2024-08-12,online,paypal,136.81
2795,869,2025-08-23,store,giftcard,12176.87
2796,600,2024-09-02,online,paypal,77.04
2797,829,2025-05-27,online,applepay,42.78
2798,1321,2023-12-07,online,applepay,1561.98
2799,725,2024-04-07,online,card,5621.72
2800,1487,2025-10-26,store,card,2423.33
2801,1496,2025-08-24,online,card,88.61
2802,472,2025-02-09,store,paypal,4679.97
2803,366,2023-11-15,store,giftcard,1900.22
2804,1297,2025-03-29,online,paypal,297.49
2805,635,2025-04-23,online,applepay,174.43
2806,392,2024-06-23,online,giftcard,190.03
2807,607,2024-09-28,online,paypal,165.65
2808,455,2025-02-04,store,applepay,16779.68
2809,775,2024-02-02,online,applepay,2457.4
2810,1445,2024-10-18,store,giftcard,137.11
2811,894,2024-03-30,store,giftcard,105.73
2812,576,2025-08-28,online,giftcard,180.8
2813,867,2024-12-17,store,paypal,4.09
2814,1003,2024-04-21,store,paypal,74.7
2815,749,2024-03-21,store,giftcard,3483.27
2816,184,2024-05-28,online,applepay,1092.06
2817,607,2024-08-14,store,card,47.15
2818,294,2024-06-03,store,applepay,220.88
2819,1311,2024-03-11,store,paypal,56.05
2820,555,2024-05-15,store,paypal,123.93
2821,1144,2025-09-02,store,paypal,172.91
2822,1493,2025-09-10,online,paypal,167.91
2823,42,2025-09-02,online,giftcard,246.2
2824,847,2025-02-17,online,applepay,217.44
2825,743,2024-12-14,store,giftcard,2907.26
2826,1403,2024-08-28,store,giftcard,11024.36
2827,735,2024-01-09,store,giftcard,7.03
2828,1424,2025-02-06,online,applepay,156.67
2829,1129,2025-05-13,online,paypal,166.17
2830,1326,2024-12-29,online,giftcard,111.54
2831,1257,2024-11-04,online,applepay,104.8
2832,1392,2024-06-16,online,giftcard,93.86
2833,495,2025-02-17,online,giftcard,2788.8
2834,473,2024-11-27,online,giftcard,27.39
2835,248,2024-05-01,online,giftcard,61.64
2836,1043,2023-11-20,store,paypal,245.55
2837,832,2025-04-22,online,paypal,63.9
2838,433,2024-03-19,online,applepay,1629.13
2839,478,2024-04-06,store,applepay,133.37
2840,1454,2025-08-23,store,applepay,173.09
2841,1427,2024-08-17,store,card,74.29
2842,1266,2025-11-06,store,giftcard,2553.85
2843,1421,2024-12-31,store,giftcard,51.13
2844,1421,2025-08-10,store,giftcard,84.46
2845,505,2024-07-07,store,applepay,2168.22
2846,672,2025-08-25,online,giftcard,313.2
2847,139,2025-07-07,store,applepay,220.18
2848,1123,2025-08-23,store,paypal,187.29
2849,1291,2025-03-04,store,giftcard,114.22
2850,589,2024-08-15,online,paypal,156.02
2851,1018,2024-06-10,store,giftcard,2302.5
2852,337,2024-03-23,store,applepay,137.3
2853,1213,2025-01-19,store,card,132.14
2854,508,2025-04-01,store,giftcard,18.48
2855,1266,2025-07-09,store,paypal,2326.41
2856,756,2025-07-23,online,card,185.03
2857,1295,2025-06-12,online,card,3481.36
2858,545,2025-03-19,store,applepay,1059.7
2859,1335,2025-02-22,online,paypal,217.51
2860,470,2025-02-13,online,applepay,3082.6
2861,1207,2024-01-19,store,card,98.73
2862,1460,2024-03-22,store,card,225.69
2863,1480,2024-01-03,online,giftcard,185.25
2864,1335,2024-09-28,online,card,48.73
2865,1016,2024-01-15,store,applepay,1776.8
2866,425,2025-01-07,store,paypal,69.65
2867,1323,2025-10-01,online,paypal,3486.42
2868,108,2024-03-19,online,paypal,154.33
2869,538,2025-05-10,store,paypal,58.91
2870,206,2023-12-23,store,applepay,37.46
2871,450,2025-03-17,online,giftcard,237.43
2872,1198,2025-01-10,online,applepay,37.1
2873,562,2025-09-17,store,giftcard,682.58
2874,266,2025-01-28,store,card,2065.95
2875,269,2025-03-17,store,card,2365.16
2876,1246,2024-07-20,store,applepay,193.41
2877,188,2024-05-06,store,paypal,233.66
2878,249,2025-08-26,store,applepay,173.8
2879,936,2025-10-30,store,applepay,3473.04
2880,572,2024-07-30,store,giftcard,217.5
2881,1166,2023-12-25,store,paypal,100.21
2882,269,2024-06-01,store,applepay,102.41
2883,1355,2024-12-02,store,applepay,53.6
2884,78,2024-08-01,online,applepay,2795.74
2885,287,2025-08-15,store,paypal,7164.78
2886,252,2024-01-21,online,card,48.3
2887,1152,2024-02-27,store,paypal,314.67
2888,730,2024-12-15,online,giftcard,128.19
2889,622,2024-12-13,online,paypal,33.58
2890,323,2024-01-20,online,giftcard,129.14
2891,1279,2024-07-30,store,paypal,3944.53
2892,239,2025-09-30,online,paypal,3451.52
2893,33,2024-04-09,online,card,117.39
2894,1015,2024-12-30,store,paypal,4984.4
2895,1425,2025-05-03,online,giftcard,144.96
2896,457,2024-08-28,store,card,193.2
2897,975,2024-09-12,store,giftcard,142.88
2898,1144,2025-02-15,store,card,62.36
2899,1145,2025-08-31,store,giftcard,334.18
2900,859,2024-09-16,store,paypal,188.34
2901,618,2025-02-07,online,card,156.68
2902,1319,2025-11-08,store,giftcard,65.14
2903,260,2024-11-27,online,applepay,87.19
2904,1369,2024-10-28,online,paypal,74.36
2905,1334,2025-05-17,store,paypal,3978.03
2906,52,2024-09-17,online,applepay,69.73
2907,29,2024-05-12,online,giftcard,49.74
2908,178,2024-01-14,store,applepay,38.72
2909,537,2024-11-01,online,paypal,889.24
2910,996,2025-05-11,store,card,29.64
2911,886,2025-03-19,online,applepay,3037.31
2912,156,2024-04-22,store,applepay,165.91
2913,676,2024-11-04,online,paypal,1351.1
2914,210,2025-07-16,online,paypal,67.3
2915,465,2024-08-07,online,paypal,4703.28
2916,739,2024-10-25,store,paypal,96.32
2917,658,2025-10-12,online,giftcard,66.7
2918,364,2025-01-30,online,giftcard,55.52
2919,141,2025-01-16,store,paypal,283.22
2920,725,2024-10-06,store,paypal,82.03
2921,1050,2024-06-23,store,giftcard,2393.74
2922,774,2025-06-29,online,paypal,5549.13
2923,643,2025-04-08,store,applepay,1937.09
2924,366,2025-01-05,store,giftcard,225.98
2925,643,2024-11-13,online,giftcard,1111.41
2926,756,2024-09-22,online,giftcard,64.56
2927,893,2024-11-23,online,giftcard,1591.72
2928,313,2024-03-03,store,giftcard,35.87
2929,644,2025-05-03,online,card,75.5
2930,198,2025-11-05,store,card,168.89
2931,239,2024-05-16,store,applepay,61.38
2932,974,2025-05-05,store,paypal,169.78
2933,614,2024-12-30,store,paypal,75.6
2934,327,2024-02-14,store,giftcard,1682.88
2935,1368,2025-05-16,store,card,3493.94
2936,1494,2024-10-25,online,applepay,1622.02
2937,207,2025-08-27,online,card,203.46
2938,1315,2024-11-05,store,paypal,1963.29
2939,1250,2023-11-21,online,paypal,438.17
2940,467,2024-07-26,store,giftcard,75.2
2941,275,2024-06-15,store,giftcard,184.9
2942,1099,2025-06-04,online,paypal,5518.01
2943,660,2025-11-06,store,applepay,91.3
2944,717,2023-12-27,online,paypal,32.55
2945,535,2024-02-05,online,paypal,139.24
2946,700,2024-06-01,online,giftcard,176.5
2947,191,2025-01-31,online,giftcard,2478.58
2948,751,2025-09-24,online,giftcard,90.83
2949,162,2025-01-16,store,applepay,1981.95
2950,450,2025-08-28,store,card,97.6
2951,879,2025-05-02,store,giftcard,71.84
2952,363,2024-05-24,online,applepay,228.64
2953,1263,2023-12-03,store,applepay,165.31
2954,530,2024-10-10,store,giftcard,196.34
2955,192,2025-07-23,online,applepay,1215.42
2956,643,2025-03-05,online,applepay,165.71
2957,789,2025-10-29,online,card,119.07
2958,1219,2025-10-30,online,paypal,95.29
2959,41,2025-04-04,store,card,2604.74
2960,826,2024-04-07,store,card,61.13
2961,794,2024-06-26,store,applepay,4160.54
2962,443,2024-05-11,store,paypal,167.55
2963,386,2024-10-27,online,applepay,84.42
2964,1252,2025-01-26,online,applepay,45.63
2965,1498,2024-12-04,store,giftcard,1528.94
2966,1380,2025-05-13,online,card,2086.28
2967,557,2025-11-04,store,card,59.46
2968,1235,2024-10-21,online,paypal,2871.35
2969,1438,2024-04-28,online,paypal,2493.23
2970,567,2025-09-27,online,giftcard,47.81
2971,1390,2024-08-22,online,card,48.37
2972,5,2025-01-28,online,card,145.13
2973,413,2024-05-26,store,giftcard,3110.73
2974,1055,2025-10-09,store,giftcard,278.27
2975,1423,2023-12-05,online,applepay,162.08
2976,62,2025-02-02,store,paypal,193.47
2977,719,2025-01-25,online,giftcard,1642.18
2978,1244,2025-07-29,store,applepay,2788.97
2979,76,2025-01-01,online,giftcard,106.99
2980,364,2025-08-17,online,applepay,6039.48
2981,1012,2025-01-20,store,giftcard,1641.23
2982,1013,2024-03-07,online,applepay,81.1
2983,240,2024-08-20,store,giftcard,155.8
2984,157,2024-02-11,online,paypal,89.32
2985,771,2024-04-06,store,applepay,64.1
2986,70,2024-04-25,store,giftcard,70.06
2987,692,2024-04-21,store,applepay,239.41
2988,378,2025-04-20,online,giftcard,200.47
2989,1048,2025-08-12,online,applepay,1808.37
2990,39,2023-11-15,store,applepay,23.19
2991,1054,2024-07-01,online,giftcard,35.32
2992,750,2024-05-04,store,applepay,266.54
2993,110,2025-01-02,online,paypal,477.53
2994,1328,2024-03-12,store,card,87.25
2995,1409,2025-05-18,store,giftcard,67.78
2996,440,2025-05-29,online,paypal,979.59
2997,378,2025-03-07,store,card,166.64
2998,928,2024-08-26,online,card,199.21
2999,1105,2025-10-29,online,paypal,142.47
3000,234,2024-09-18,online,applepay,3110.29
3001,1207,2024-07-29,store,applepay,267.05
3002,1386,2024-02-03,store,giftcard,297.57
3003,1042,2024-05-15,store,card,165.9
3004,542,2025-04-16,store,card,72.34
3005,1134,2024-11-23,online,giftcard,15308.27
3006,1016,2025-01-02,online,card,1494.66
3007,1296,2025-03-01,online,paypal,2177.83
3008,548,2024-05-06,online,card,313.21
3009,837,2024-05-17,online,paypal,220.37
3010,197,2023-12-14,store,card,2035.96
3011,1489,2024-08-17,store,applepay,1763.82
3012,278,2025-05-17,store,giftcard,91.85
3013,1338,2025-09-04,store,card,188.66
3014,999,2025-10-28,store,giftcard,100.9
3015,1299,2023-11-13,online,giftcard,154.24
3016,894,2025-05-29,online,applepay,1310.88
3017,1102,2024-02-22,online,giftcard,292.54
3018,141,2024-11-17,store,card,285.28
3019,326,2024-08-26,online,paypal,253.28
3020,536,2024-10-13,online,card,3769.4
3021,877,2024-08-21,store,giftcard,3876.94
3022,388,2024-01-02,online,paypal,127.94
3023,1112,2024-08-12,store,applepay,57.82
3024,924,2024-03-02,online,applepay,3459.55
3025,997,2024-03-05,online,card,161.17
3026,1307,2025-05-05,online,applepay,34.66
3027,285,2024-11-27,store,giftcard,152.42
3028,780,2025-07-11,store,paypal,242.88
3029,1374,2025-10-27,online,giftcard,2686.92
3030,688,2023-11-10,online,card,2951.13
3031,322,2025-01-31,online,paypal,488.7
3032,583,2024-05-01,store,giftcard,1698.23
3033,1,2025-10-28,online,card,290.77
3034,271,2024-02-06,store,giftcard,1386.67
3035,41,2025-02-28,online,giftcard,262.26
3036,1405,2024-04-05,online,applepay,1958.27
3037,771,2025-03-15,store,paypal,66.81
3038,572,2024-06-24,store,card,43.27
3039,210,2024-05-02,online,applepay,149.26
3040,1099,2024-01-14,online,paypal,253.68
3041,996,2025-10-11,store,applepay,4068.24
